,Open,High,Low,Close,Adj Close,Volume,rsi,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower,volatility,volume_sma
2025-09-27 19:01:09.137170,2525118.358496869,2825692.388639359,2805050.1851217225,2815371.2868805407,2815371.2868805407,897226.6165326613,100.0,1368522.7029498448,683267.8749324117,1894390.54068561,1361875.131376031,532515.4093095788,390496.58270616777,142018.82660341106,1368522.7029498448,2726119.6285757804,10925.777323909104,0.02178418854916928,1021037.8285609651
2025-09-27 23:01:09.137170,2814488.962226788,3136824.866540561,3071070.004640362,3103947.4355904614,3103947.4355904614,1191028.4641002477,100.0,1496029.954091502,743477.7325388718,2080476.2633408157,1491034.8965490316,589441.3667917841,430285.5395836791,159155.82720810495,1496029.954091502,3002321.85134767,-10261.943164666416,0.021955793643149927,1025670.0600509124
2025-09-28 03:01:09.137170,3111770.105036761,3513976.868808168,3445376.707945523,3479676.7883768454,3479676.7883768454,893948.4763255118,100.0,1639275.2580693974,811110.1479745028,2295737.9281079317,1638465.7550995408,657272.1730083909,475682.8663237415,181589.30668464943,1639275.2580693974,3326702.458359237,-48151.94222044223,0.022604997941634525,1008573.082659975
2025-09-28 07:01:09.137170,3477814.633080918,3818543.9115331555,3758467.8438275754,3788505.8776803655,3788505.8776803655,792951.5355161252,100.0,1795511.2205837164,884831.6509722971,2525394.5768368407,1797852.1636480123,727542.4131888284,526054.7757456867,201487.63744314166,1795511.2205837164,3670814.469625202,-79792.0284577692,0.022462781628678492,984681.9356941273
2025-09-28 11:01:09.137170,3765815.040496284,4180361.963091729,4134327.741301582,4157344.8521966557,4157344.8521966557,1392945.0265832779,100.0,1966443.479506374,965843.8453118175,2776463.887990766,1972755.572496537,803708.3154942293,581585.4837385464,222122.83175568294,1966443.479506374,4048025.4449930224,-115138.48598027416,0.021938093866826356,1020273.4636112349
2025-09-28 15:01:09.137170,4142799.8510036375,4562988.11686016,4559771.107919674,4561379.6123899175,4561379.6123899175,1042795.9821468444,100.0,2156458.8390657282,1054894.9126748247,3051066.3423168096,2164633.6661360874,886432.6761807222,642554.9222648834,243877.75391583878,2156458.8390657282,4457045.90069362,-144128.2225621636,0.01677638953582879,1021943.4567809297
2025-09-28 19:01:09.137170,4556339.981258574,4917553.046750455,4906517.8595012175,4912035.453125836,4912035.453125836,1122833.3400086851,100.0,2360192.612406053,1150880.9978171207,3337369.3134841407,2368270.853350136,969098.4601340047,707863.6298711873,261234.83026281744,2360192.612406053,4880149.195919443,-159763.9711073367,0.01711351206237432,1038761.3280751897
2025-09-28 23:01:09.137170,4899006.250900902,5509424.617300083,5426583.512545106,5468004.064922594,5468004.064922594,884836.3518710639,100.0,2588096.655154052,1257891.3464270832,3665159.305317195,2598012.2842591754,1067147.0210580197,779720.3081371426,287426.71292087715,2588096.655154052,5366955.423140649,-190762.11283254437,0.017646925642856238,1027858.7573281557
2025-09-29 03:01:09.137170,5405069.493493067,6105923.138838496,6072426.381796929,6089174.760317712,6089174.760317712,696961.7875602895,100.0,2843417.11158614,1377152.0360682928,4038084.7888832,2856754.107213888,1181330.681669312,860042.3828691419,321288.2988001702,2843417.11158614,5923282.308329839,-236448.08515755972,0.017850294821100086,1028047.9884135261
2025-09-29 07:01:09.137170,6139257.239730659,6848898.598972326,6664191.645681595,6756545.122326961,6756545.122326961,950192.7920887243,100.0,3127733.464363816,1509607.494002971,4456309.483039067,3145769.4113795017,1310540.0716595654,950141.9206501686,360398.1510093969,3127733.464363816,6549277.466398139,-293810.53767050663,0.018041082950824752,1033042.493383528
2025-09-29 11:01:09.137170,6767060.000894483,7515298.770037608,7429135.593127482,7472217.181582545,7472217.181582545,1615776.1616910475,100.0,3445237.2434793166,1656324.2545945481,4920295.308604195,3466392.777698086,1453902.5309061087,1050894.0427218801,403008.48818422854,3445237.2434793166,7241191.95993671,-350717.4729780769,0.01412030693779687,1052038.329627442
2025-09-29 15:01:09.137170,7467438.041458099,8186218.743410406,8004946.519260631,8095582.631335518,8095582.631335518,808891.9118799148,100.0,3789140.6400604234,1815338.265921628,5408801.07353769,3809440.125686159,1599360.9478515307,1160587.4237656863,438773.5240858444,3789140.6400604234,7962782.6584868375,-384501.3783659907,0.014209280063175152,1024929.5167970058
2025-09-29 19:01:09.137170,8103818.414718693,9084688.216419267,8797421.719371343,8941054.967895305,8941054.967895305,848729.8509431393,100.0,4169373.439604095,1991118.9235960362,5952224.771218426,4189707.9498780747,1762516.821340351,1280973.303296314,481543.5180440368,4169373.439604095,8766314.218773324,-427567.3395651337,0.01424512301055259,1010912.2498483114
2025-09-29 23:01:09.137170,8912149.74940149,10039536.30001167,9757965.594903568,9898750.947457619,9898750.947457619,783690.3992771211,100.0,4589393.930856692,2185918.0123386323,6559382.664930796,4612752.688773278,1946629.976157518,1414104.6378824401,532525.338275078,4589393.930856692,9668543.574369576,-489755.71265619155,0.013458800431868099,993236.2552121829
2025-09-30 03:01:09.137170,9942386.609354718,11062651.879166506,10695560.02704942,10879105.953107962,10879105.953107962,998405.4717366765,100.0,5052261.1027120445,2400097.2765255542,7223955.497431858,5077082.156041461,2146873.3413903974,1560658.3785962595,586214.9627941379,5052261.1027120445,10653164.901272673,-548642.6958485851,0.012873042096136622,1004989.1139256746
2025-09-30 07:01:09.137170,10883314.443189517,12287371.594137575,11928983.072594455,12108177.333366014,12108177.333366014,827743.1597343473,100.0,5570282.522538219,2638582.4895683466,7975374.2595377145,5598065.2077526655,2377309.051785049,1723988.5132449197,653320.5385401293,5570282.522538219,11768878.549230982,-628313.5041545443,0.012058631142271266,989200.8493544323
2025-09-30 11:01:09.137170,12140803.425244343,13834085.199415786,13418987.093526278,13626536.146471031,13626536.146471031,792550.7691347087,100.0,6156799.4618992545,2907140.3248452847,8844783.798340296,6192937.172827727,2651846.625512569,1909560.1357083588,742286.4898042104,6156799.4618992545,13070273.622406602,-756674.698608092,0.012488649102442101,962542.2323554547
2025-09-30 15:01:09.137170,13566877.927569745,15784435.648870962,15724462.029551137,15754448.83921105,15754448.83921105,723440.0538071328,100.0,6838866.030869583,3218074.513401171,9907809.207592906,6901385.213304966,3006423.9942879407,2128932.907433647,877491.0868542935,6838866.030869583,14699370.995814297,-1021638.9340751311,0.01703494933400247,949269.7120347775
2025-09-30 19:01:09.137170,15904857.873086177,17856817.27239986,17529081.027355153,17692949.149877507,17692949.149877507,720286.4852361717,100.0,7606892.466501303,3567539.7957845717,11105523.062361134,7700956.69720755,3404566.3651535846,2384059.5989863537,1020506.7661672309,7606892.466501303,16541704.13998628,-1327919.2069836743,0.017454836731748673,955958.4572969849
2025-09-30 23:01:09.137170,17635390.220426418,20031239.17167173,19806962.352639068,19919100.7621554,19919100.7621554,902574.9232470607,100.0,8475995.458313392,3961214.2695302432,12461458.109856483,8606210.269955633,3855247.8399008494,2678297.2471772977,1176950.5927235517,8475995.458313392,18632423.151443917,-1680432.2348171324,0.017347702802438934,944390.4779710375
2025-10-01 03:01:09.137170,19833051.166161276,22447539.25029503,22183149.760250617,22315344.505272824,22315344.505272824,1009704.3255889654,100.0,9450994.119233007,4402411.440203664,13977440.648081569,9621915.567130364,4355525.0809512045,3013742.8139394163,1341782.2670117882,9450994.119233007,20971678.764595315,-2069690.5261292998,0.017542019808165443,950014.3634238528
2025-10-01 07:01:09.137170,22345521.19147822,24402755.38433604,24000548.07787005,24201651.731103044,24201651.731103044,989952.3781101726,100.0,10505879.334008636,4881041.173288602,15550396.213234143,10702106.626316445,4848289.586917698,3380652.168541493,1467637.4183762055,10505879.334008636,23365367.51131794,-2353608.8433006667,0.018344438253778406,939960.559124349
2025-10-01 11:01:09.137170,24091829.03274037,27255334.61637158,27125392.930027712,27190363.773199644,27190363.773199644,884645.7338863334,100.0,11691413.683249775,5419096.9409304485,17341160.466636825,11923679.533047738,5417480.933589088,3788017.921556714,1629463.0120323738,11691413.683249775,26101828.31471429,-2719000.9482147396,0.01844176232121605,939495.4220023903
2025-10-01 15:01:09.137170,27258464.375958417,30857054.337327365,30394366.47878881,30625710.40805809,30625710.40805809,804488.9510402898,100.0,13033273.909768661,6025588.474679773,19384937.393649798,13309246.755912494,6075690.637737304,4245552.464797956,1830138.172939348,13033273.909768661,29232202.400131304,-3165654.580593981,0.018247402215297963,940072.2927785984
2025-10-01 19:01:09.137170,30740769.23028173,36036951.81881441,35965430.19279832,36001191.005806364,36001191.005806364,666118.9437757257,100.0,14625466.217449147,6739309.765199952,21941284.11691623,14990391.709018914,6950892.407897318,4786620.453422676,2164271.954474642,14625466.217449147,33232011.0327221,-3981078.597823806,0.023066061094852108,903730.9886382207
2025-10-01 23:01:09.137170,35881914.78325239,40668093.12480792,40228533.0611351,40448313.09297151,40448313.09297151,1114119.7337186318,100.0,16419812.891478226,7541420.394421968,24788519.35691673,16876433.946885396,7912085.410031334,5411713.444748887,2500371.9652824467,16419812.891478226,37673204.71566366,-4833578.932707202,0.02279395633760679,907297.17621681
2025-10-02 03:01:09.137170,40083290.91145362,46239779.99319427,45539268.005556256,45889523.99937526,45889523.99937526,674491.5124233675,100.0,18468687.318790697,8451671.388996232,28034827.77590865,19025836.936885588,9008990.839023061,6131168.923607848,2877821.9154152134,18468687.318790697,42737722.63450472,-5800347.996923331,0.021242643984738675,884880.0848375444
2025-10-02 07:01:09.137170,45949116.70925489,51830268.94254156,51780447.784667805,51805358.36360469,51805358.36360469,819136.6749791183,100.0,20785555.033724803,9479693.944841122,31691832.493584786,21454247.996680498,10237584.496904287,6952452.038270903,3285132.4586333847,20785555.033724803,48439972.05258049,-6868861.9851308875,0.02133049357652334,881595.1009929469
2025-10-02 11:01:09.137170,51374980.15233388,57733143.34262312,57000463.18366296,57366803.26314304,57366803.26314304,986784.0402705367,100.0,23349436.458866067,10618177.918484734,35641828.00744845,24114739.93830688,11527088.06914157,7867379.2444483945,3659708.824693176,23349436.458866067,54547872.91678296,-7848999.999050826,0.02146192519060474,896086.2136284594
2025-10-02 15:01:09.137170,57179834.49436255,67043644.23198393,65439254.86204035,66241449.54701214,66241449.54701214,1009479.7342632829,100.0,26323681.68010033,11933418.23195024,40349462.1014047,27235565.678839356,13113896.422565341,8916682.680074865,4197213.742490476,26323681.68010033,61896748.45485511,-9249385.094654448,0.02276614236513925,899050.5607371873
2025-10-02 19:01:09.137170,66114081.96360652,76699457.243537,75390851.89639534,76045154.56996617,76045154.56996617,1201258.5618428881,100.0,29752328.54951951,13444117.12395794,45841107.10737294,30851443.447472204,14989663.659900736,10131278.876042891,4858384.783857845,29752328.54951951,70515029.23573315,-11010372.136694133,0.023226685604185178,878324.6807447793
2025-10-02 23:01:09.137170,76362906.24914064,87948694.56888384,86939777.19454733,87444235.88171558,87444235.88171558,774058.6290684764,100.0,33719761.21203851,15181925.793337105,52241588.4679275,35043880.756377146,17197707.711550355,11544564.64314704,5653143.068403315,33719761.21203851,80595005.4552539,-13155483.031176887,0.021951865613858403,876583.0166042072
2025-10-03 03:01:09.137170,88074520.21423803,98193382.89490396,97158400.98229054,97675891.93859725,97675891.93859725,505671.09997454216,100.0,38156503.06057361,17123148.21793267,59231481.31941567,39683676.96441214,19547804.355003536,13145212.585520742,6402591.769482793,38156503.06057361,91507040.5577101,-15194034.43656288,0.02145966318679304,859430.0790557775
2025-10-03 07:01:09.137170,97957722.11227356,114637069.76253226,112824439.78492703,113730754.77372964,113730754.77372964,959390.9227914015,100.0,43348103.25188721,19384487.580859385,67615984.9377658,45169070.39454497,22446914.54322084,15005552.977062998,7441361.566157842,43348103.25188721,104724838.10346928,-18028631.59969487,0.022438041081365448,868215.1052314915
2025-10-03 11:01:09.137170,113387296.31794292,126640402.49052767,125703837.25801079,126172119.87426923,126172119.87426923,1017317.95749458,100.0,49112753.947945274,21893155.9848699,76624621.09092933,51169726.46474517,25454894.626184158,17095421.30688924,8359473.319294918,49112753.947945274,118750463.0321717,-20524955.136281155,0.0217951585935503,869160.7295193865
2025-10-03 15:01:09.137170,126908827.56562303,145359790.32736886,144907909.5968906,145133849.96212974,145133849.96212974,1050884.1686602426,100.0,55764037.579383455,24780611.535688438,87164502.46472442,58130493.95763091,29034008.50709351,19483138.746931933,9550869.760161579,55764037.579383455,135236801.1512296,-23708725.992462687,0.021807199372619896,880317.7799656814
2025-10-03 19:01:09.137170,144834963.51310936,172341999.41134533,171182252.39238203,171762125.90186366,171762125.90186366,902478.7551855013,100.0,63670817.067153096,28199106.853999324,100179521.46445207,66548169.246727936,33631352.21772414,22312781.44109211,11318570.776632026,63670817.067153096,155929338.21562916,-28587704.081322953,0.024519653031481802,885814.1792682211
2025-10-03 23:01:09.137170,172100885.59457088,193373279.51661202,191707580.72590676,192540430.1212594,192540430.1212594,915803.1038359473,100.0,72510116.13125551,32031716.99222526,114388892.03572021,75881460.46234478,38507431.57337543,25551711.46755037,12955720.105825063,72510116.13125551,178319278.61090147,-33299046.348390475,0.024207048825537862,895432.3317696617
2025-10-04 03:01:09.137170,194538422.9334854,218311890.53401974,217050320.31056383,217681105.4222918,217681105.4222918,1174224.9406863386,100.0,82509523.94487622,36365683.788037576,130280001.79571661,86385691.37434639,43894310.42137022,29220231.258315783,14674079.16305444,82509523.94487622,203251903.7288143,-38232855.83906184,0.0240929707597812,918129.2545421703
2025-10-04 07:01:09.137170,218988513.29441825,250059600.03128237,248434392.30980748,249246996.17054492,249246996.17054492,918384.9253956897,100.0,93975918.7152957,41329219.350113004,148582616.3229281,98450080.35756166,50132535.96536644,33402692.199727226,16729843.765639212,93975918.7152957,232009621.8459846,-44057784.4153932,0.024134268311851947,918919.7546496016
2025-10-04 11:01:09.137170,247990683.7461609,288423193.6932003,276901178.9509986,282662186.32209945,282662186.32209945,625841.6157948289,100.0,106993260.80613704,46960020.24456955,169210242.48428273,112096038.01559807,57114204.46868466,38144994.65351991,18969209.815164745,106993260.80613704,264327257.52377313,-50340735.91149907,0.02389072546023616,899726.6191598946
2025-10-04 15:01:09.137170,282688217.2187506,316060087.5633776,313845883.1395755,314952985.35147655,314952985.35147655,1335287.4624550566,100.0,121530827.4871557,53234729.657604806,191632202.93241268,127123107.14153919,64509095.7908735,43417814.88099169,21091280.909881808,121530827.4871557,299085809.6814509,-56024154.70713949,0.021335329407209228,916993.373377139
2025-10-04 19:01:09.137170,314607953.52327436,362665921.9785375,360302340.82380944,361484131.4011735,361484131.4011735,1165881.1162366979,100.0,138245515.8685544,60437684.30608784,217763268.85760936,144483855.42038164,73279413.43722773,49390134.59223986,23889278.84498787,138245515.8685544,339733279.31903857,-63242247.58192974,0.021210959030951,931055.1424946571
2025-10-04 23:01:09.137170,361909986.0205902,416119800.465388,398115946.3685781,407117873.416983,407117873.416983,1154173.0387773933,100.0,157070124.01900065,68550074.95197938,246894746.48866156,163938924.83119443,82955821.65746713,56103272.00528618,26852549.652180947,157070124.01900065,384855927.8751024,-70715679.83710113,0.021214064902178774,948539.3468815122
2025-10-05 03:01:09.137170,409446086.9858954,478444249.51226443,464501976.3121249,471473112.91219467,471473112.91219467,1067699.281498883,100.0,178843720.11432004,77947101.95990326,281445264.40653074,186719991.52786782,94725272.87866291,63827672.17996232,30897600.698700592,178843720.11432004,438872071.6972066,-81184631.46856657,0.01992185450952426,968618.3637676701
2025-10-05 07:01:09.137170,472964811.0932322,535607822.7799278,531177591.88556546,533392707.3327466,533392707.3327466,1454138.5715608792,100.0,203490939.82630882,88580001.12782133,320206409.4783262,212400241.53080013,107806167.94752607,72623371.3334758,35182796.61405027,203490939.82630882,499276074.8893436,-92294195.23672602,0.019710753127626258,985619.3056597827
2025-10-05 11:01:09.137170,534054702.5854589,631529518.8036677,629236610.6589681,630383064.7313179,630383064.7313179,908127.8200919512,100.0,232715616.86290592,101149738.4752627,367925894.90834683,243362813.60570526,124563081.30264157,83011313.32730964,41551767.97533193,232715616.86290592,574811037.274911,-109379803.5490992,0.022001859885764048,997301.1210432118
2025-10-05 15:01:09.137170,633000212.9152646,722385544.0902723,710210705.5257467,716298124.8080095,716298124.8080095,828783.2348182265,100.0,265940255.18512622,115433438.62222679,421521622.5913795,278395982.35447466,143125640.23690486,95034178.7092293,48091461.527675554,265940255.18512622,659288916.0299457,-127408405.65969333,0.021864595517754506,997783.4490351671
2025-10-05 19:01:09.137170,714587399.1409173,821917713.2702603,820742123.4348162,821329918.3525382,821329918.3525382,1095795.9651492783,100.0,304138410.93959594,131813388.58053268,483030591.1760027,318614292.5718153,164416298.60418737,108910602.68822148,55505695.915965885,304138410.93959594,756199856.1671146,-147923034.28792274,0.02044442693500723,1003234.0452791043
2025-10-05 23:01:09.137170,825590731.3410623,964541660.6140342,958126445.7327169,961334053.1733755,961334053.1733755,897996.7202290506,100.0,348893041.1209141,150989328.82548195,556615739.1816554,366224239.68639666,190391499.49525875,125206782.04962948,65184717.44562927,348893041.1209141,873239144.8225337,-175453062.58070552,0.02122787469139795,997659.8945773927
2025-10-06 03:01:09.137170,956629458.7234153,1089904239.4255056,1084037316.0593252,1086970777.7424154,1086970777.7424154,911141.3479847776,100.0,399439322.2795366,172672436.95459262,638208822.0428398,419613989.3380498,218594832.70478994,143884392.18066207,74710440.52412787,399439322.2795366,1002095498.7691709,-203216854.21009767,0.02137827949229947,983154.0338844871
2025-10-06 07:01:09.137170,1091084900.2693014,1266705895.349604,1257183249.1634505,1261944572.2565272,1261944572.2565272,815566.9351644749,100.0,458164339.0982772,197849249.45101136,734168168.235216,482010056.2802075,252158111.9550085,165539136.1355318,86618975.8194767,458164339.0982772,1154436448.4642558,-238107770.2677015,0.021722608844973696,985229.449189287
2025-10-06 11:01:09.137170,1270498271.4458492,1506734242.2869563,1480754860.1893113,1493744551.238134,1493744551.238134,1082686.9806447402,100.0,527967772.063254,227654546.94000652,851026073.3184152,556954696.7231233,294071376.59529185,191245584.22748426,102825792.3678076,527967772.063254,1342028368.411245,-286092824.2847371,0.02262418891191368,1014080.2432227969
2025-10-06 15:01:09.137170,1487965334.2382944,1714298678.6974516,1651136335.280746,1682717506.9890988,1682717506.9890988,751069.0593377165,100.0,606417109.6740224,261233126.96223488,978978601.5808423,640345919.7551328,338632681.82570946,220723003.74712965,117909678.07857981,606417109.6740224,1545237005.1180897,-332402785.7700447,0.022618109914247696,1003664.1500501126
2025-10-06 19:01:09.137170,1695304606.7599702,1992613621.7881668,1922966406.9548626,1957790014.3715146,1957790014.3715146,1130873.1312708114,100.0,697998004.3988848,300305780.35262126,1129564972.7847836,737935872.2207237,391629100.56405985,254904223.110516,136724877.45354384,697998004.3988848,1785186609.84809,-389190601.0503204,0.021410013712667188,1009341.9087389242
2025-10-06 23:01:09.137170,1960530613.2762458,2284231292.451805,2281693338.271798,2282962315.3618016,2282962315.3618016,774902.1905403247,100.0,804889427.6688683,345873799.0676094,1307010717.8019931,852383905.3269725,454626812.47502065,294848740.9834173,159778071.49160337,804889427.6688683,2069162725.8653352,-459383870.5275986,0.021820511635158142,995542.8098329284
2025-10-07 03:01:09.137170,2284437350.8057814,2754279818.8397574,2622770504.120953,2688525161.4803553,2688525161.4803553,1021878.9589209786,100.0,930727579.4477928,399546061.5881541,1519551401.4502509,988396162.2802875,531155239.16996336,342110040.6207268,189045198.54923654,930727579.4477928,2412040418.798203,-550585259.9026175,0.021354757783409044,1001512.8200197022
2025-10-07 07:01:09.137170,2694991188.592498,3082801485.2293725,3038376021.893084,3060588753.5612283,3060588753.5612283,1044776.8048558263,100.0,1074129995.6197915,460648476.5780801,1756634071.0109138,1141893783.9552224,614740287.0556915,396636089.90772,218104197.14797145,1074129995.6197915,2791102239.0518446,-642842247.8122616,0.02055051157847426,1007961.5050706962
2025-10-07 11:01:09.137170,3067803607.3187804,3509978018.2222824,3454922260.670397,3482450139.4463396,3482450139.4463396,1376404.8992950069,100.0,1237368447.3209937,530175695.8718006,2022144235.390454,1315270288.8892798,706873946.5011742,458683661.2264111,248190285.2747631,1237368447.3209937,3212824976.7693424,-738088082.1273553,0.020279486377814168,1018070.5030011296
2025-10-07 15:01:09.137170,3510191104.3968616,4149762232.741547,4039581165.019599,4094671698.880573,4094671698.880573,897756.864713763,100.0,1429639682.456495,611933998.9469655,2340994614.393872,1521154029.989278,819840584.4045937,530915045.86204785,288925538.54254586,1429639682.456495,3723107233.462324,-863827868.5493338,0.021123069395225704,1017039.0999670333
2025-10-07 19:01:09.137170,4092096418.171466,4848183284.887373,4753167851.23436,4800675568.060866,4800675568.060866,1011144.982457739,100.0,1655540351.5434337,707798065.9645512,2719407068.8091373,1764083905.930439,955323162.8786983,615796669.2653781,339526493.61332023,1655540351.5434337,4331463094.713462,-1020382391.6265945,0.021302295055586524,1036304.2683001788
2025-10-07 23:01:09.137170,4760050700.072471,5690904182.6740465,5567713344.5936,5629308763.633823,5629308763.633823,1305910.0638921228,100.0,1921258140.4575508,820222329.5846009,3167084252.6332836,2050399427.9072995,1116684824.725984,715974300.3574995,400710524.3684846,1921258140.4575508,5053239657.000615,-1210723376.0855138,0.019752704542764243,1034835.3983720321
2025-10-08 03:01:09.137170,5617293536.893401,6628520405.071147,6607606279.443692,6618063342.25742,6618063342.25742,797579.1249479665,100.0,2234087101.0003633,952404775.3303915,3698004112.5804396,2388747714.6418405,1309256397.938599,834630719.8737197,474625678.0648794,2234087101.0003633,5912303459.883413,-1444129257.882687,0.0201762766184166,1016420.2988075956
2025-10-08 07:01:09.137170,6645302317.588134,7778645901.557245,7525386106.802432,7652016004.179838,7652016004.179838,1014663.5934376807,100.0,2596332007.538506,1105247120.395039,4306313634.369792,2778622439.5803084,1527691194.7894835,973242814.8568728,554448379.9326108,2596332007.538506,6892125999.786224,-1699461984.7092128,0.01887087958133559,1009444.8265406098
2025-10-08 11:01:09.137170,7602466186.727317,9111710810.841825,8879629554.785898,8995670182.813862,8995670182.813862,932843.0601419744,100.0,3022541861.0335894,1284942941.932254,5027753103.366034,3239147775.5511866,1788605327.814847,1136315317.4484677,652290010.3663793,3022541861.0335894,8058395953.404626,-2013312231.3374472,0.01927053736749493,1002702.0154727645
2025-10-08 15:01:09.137170,8983994191.917973,10773109978.689852,10419402385.580563,10596256182.135208,10596256182.135208,699371.4093763788,100.0,3525685034.773712,1496625902.028291,5884445884.720007,3784122363.5922194,2100323521.1277876,1329116958.1843317,771206562.9434559,3525685034.773712,9447302872.582325,-2395932803.0349016,0.01855187228825402,964963.6573635393
2025-10-08 19:01:09.137170,10581806938.075443,12310150170.689692,12249795806.906494,12279972988.798094,12279972988.798094,460622.67141168565,100.0,4108164530.977051,1741952831.0813236,6868373131.505983,4413448476.006652,2454924655.4993315,1554278497.6473317,900646157.8519998,4108164530.977051,11036831699.006313,-2820502637.0522127,0.01791599140645891,942588.399929526
2025-10-08 23:01:09.137170,12265793639.832376,14886704403.873234,14870547743.540428,14878626073.706831,14878626073.706831,1139241.2729626836,100.0,4816280928.421992,2039210263.5786757,8100719738.003436,5188651200.729804,2912068537.273632,1825836505.572592,1086232031.70104,4816280928.421992,13056107752.41745,-3423545895.5734663,0.020376087570501102,958111.3018367492
2025-10-09 03:01:09.137170,14962434772.818611,17955583276.4198,17303655433.26574,17629619354.84277,17629619354.84277,946222.2618890338,100.0,5656695400.246504,2391448791.6925335,9566704294.445303,6110209223.130744,3456495071.314559,2151968218.7209854,1304526852.5935736,5656695400.246504,15461056645.63555,-4147665845.142542,0.020459978772194184,950632.6166737368
2025-10-09 07:01:09.137170,17856456123.81451,20546709264.659054,20096976353.031788,20321842808.84542,20321842808.84542,1011843.6868028976,100.0,6624720838.030106,2797487265.8541994,11221340988.97322,7162927926.36111,4058413062.612111,2533257187.4992104,1525155875.1129007,6624720838.030106,18149292186.746277,-4899850510.686068,0.020634596521275046,956324.9650024291
2025-10-09 11:01:09.137170,20319391477.705425,24202310303.774357,24195568821.911266,24198939562.84281,24198939562.84281,1039616.952153571,100.0,7780319277.285126,3281019750.2209496,13217894615.727312,8424860379.709345,4793034236.017967,2985212597.202962,1807821638.8150053,7780319277.285126,21409646176.26528,-5849007621.695032,0.019734022348365004,962748.7452108689
2025-10-09 15:01:09.137170,24129529501.672844,28093779547.149162,28012783881.067825,28053281714.108494,28053281714.108494,890628.2117519216,100.0,9119886134.377724,3841601351.4684978,15500261861.63687,9878823559.650877,5621438301.985992,3512457738.1595683,2108980563.8264241,9119886134.377724,25113096078.757442,-6873323810.001995,0.019769367567828093,966501.8090402412
2025-10-09 19:01:09.137170,27977057473.133293,33552329987.263466,33530358213.12904,33541344100.196255,33541344100.196255,857430.8434645671,100.0,10722266111.82563,4511884426.196959,18275812975.26629,11631609605.481503,6644203369.784786,4138806864.484613,2505396505.3001733,10722266111.82563,29650747978.44753,-8206215754.796268,0.020440336541557375,955239.0021812326
2025-10-09 23:01:09.137170,33498582707.26014,40432718707.4558,40346744940.367134,40389731823.91147,40389731823.91147,1300798.5977165378,100.0,12657616827.67175,5319066548.467027,21677954336.601395,13761848472.92007,7916105863.681324,4894266664.323956,3021839199.3573685,12657616827.67175,35254303624.23077,-9939069968.887268,0.019394144527201396,982725.4791001737
2025-10-10 03:01:09.137170,40610160169.07702,48330832088.85081,45834536595.07789,47082684341.96435,47082684341.96435,1249217.0384995257,100.0,14913861544.051392,6260000211.486197,25586374337.431404,16230066682.22927,9356307655.202133,5786674862.499592,3569632792.7025414,14913861544.051392,41645214641.466064,-11817491553.363285,0.01934636893970703,988642.6744616093
2025-10-10 07:01:09.137170,47002011082.86439,57791190041.132866,55443395210.81117,56617292625.972015,56617292625.972015,925711.8268008417,100.0,17630578059.5819,7391537097.743779,30360361766.44276,19221722189.394936,11138639577.047825,6857067805.40924,4281571771.638585,17630578059.5819,49506027971.46206,-14244871852.298256,0.02039715544792762,996183.1562746351
2025-10-10 11:01:09.137170,56397103250.91853,68472915776.42205,66572140811.80447,67522528294.11326,67522528294.11326,777884.8309068342,100.0,20872278216.213547,8741069873.146055,36077618155.32032,22799569800.915234,13278048354.405087,8141263915.20841,5136784439.196676,20872278216.213547,58935880982.71307,-17191324550.28598,0.02079643004855349,983983.4498739277
2025-10-10 15:01:09.137170,67838425147.990715,82578491217.22864,79734331597.16545,81156411407.19704,81156411407.19704,1254311.0189988317,100.0,24777069348.895336,10363161994.122725,43012817117.15282,27122310132.58252,15890506984.570297,9691112529.08079,6199394455.489508,24777069348.895336,70416277726.21461,-20862139028.42394,0.019723884407722,994460.1605810781
2025-10-10 19:01:09.137170,80698262456.97238,100095486703.94582,98661115828.03108,99378301265.98845,99378301265.98845,895095.9467440452,100.0,29571861905.222443,12349580683.377232,51684430063.13315,32474618754.351772,19209811308.781376,11594852285.020908,7614959023.760468,29571861905.222443,84910122495.16725,-25766398684.722366,0.019902353868859825,970394.71295353
2025-10-10 23:01:09.137170,98771036338.10042,118120061629.59816,116969592665.39978,117544827147.49896,117544827147.49896,1142599.6860344775,100.0,35244369677.65336,14699152397.33627,61816798845.34883,38776129824.76044,23040669020.588394,13884015632.134407,9156653388.453987,35244369677.65336,101723718522.50089,-31234979167.194168,0.019838429512383755,982636.8540195659
2025-10-11 03:01:09.137170,117324535912.32544,138300060125.17862,137636913494.66125,137968486809.91995,137968486809.91995,1142191.9936406983,100.0,41902760239.74632,17457001230.44327,73532443147.59598,46123727103.08265,27408716044.51333,16588955714.610193,10819760329.903135,41902760239.74632,121018113185.18156,-37212592705.68892,0.019803514877535032,989189.2045787137
2025-10-11 07:01:09.137170,137719477031.48175,162438756296.31927,161001828443.86273,161720292370.091,161720292370.091,1231865.9606728496,100.0,49707309420.06917,20689658193.127457,87099804566.4467,54686452128.68979,32413352437.756912,19753835059.23954,12659517378.517372,49707309420.06917,143238777309.23914,-43824158469.100815,0.019816293321173312,985486.9994177502
