timestamp,open,high,low,close,volume,close_time,rsi,macd,macd_signal,stoch_k,stoch_d,cci,adx,plus_di,minus_di,atr,bb_upper,bb_lower,ma_20,ma_50,rsi_14,atr_14,volatility_20,returns,cum_return,volume_zscore,bullish_cross,bearish_cross
1754051516726,10575.66525299742,11572.770276686946,9466.374594504548,11256.356054743634,945.7764972463472,1754055116726,52.8958699363207,14.536798276729314,12.412805748896208,79.30807651607888,67.74098396201965,65.1223544536677,12.337083312607321,8.435412049284704,6.171987875484449,1944.4304436630398,11480.657847496135,10587.586073308994,11034.121960402565,10992.580800437681,49.37264488818241,1949.9967774161305,229.0680767935723,0.027996123428277286,0.05188035990473194,1.5588130419787352,1,0
1754055116726,10126.11532237541,11819.495685386053,9361.666083195043,11294.134561732273,132.57407748448236,1754058716726,53.31379381677958,34.74732759979997,16.87971011907696,80.64663905034332,76.13369472824503,85.99406307211582,12.94071901316249,8.577459102173583,5.625044955908287,1981.1018121293234,11509.74240483368,10597.278331616933,11053.510368225307,11002.430246839702,51.25771580198468,1979.6754604018872,234.04209654395606,0.0033561933191263993,0.055410673741164373,-1.316449275828477,1,0
1754058716726,10581.721527473477,11326.738890568633,9108.400372716622,10994.597052763758,774.6729371817983,1754062316726,49.55927527279833,26.29107689417833,18.761983474097235,70.03346984191683,76.66272846944635,-80.25713843090293,12.942534179437638,7.897233963553882,6.084361882574975,1998.0472911095153,11509.951686704697,10598.021464108026,11053.986575406361,11004.641806415675,49.26844775459405,1967.0416347796952,233.9051667490954,-0.026521510553224048,0.02741958841955272,0.8928174976368043,1,0
1754062316726,10766.347213104653,11349.614398807722,9875.933022186206,11394.747570831301,264.8163217783188,1754065916726,54.19952642591416,51.28703488354586,25.26699375598696,84.21154447342067,78.29721778856027,111.8713607433914,12.983132998515002,7.556576905922895,5.757696403811933,1960.592582931801,11551.099498784768,10592.265702713927,11071.682600749347,11005.44876756579,52.19623302741139,1943.2561256900112,245.93567950407882,0.036395196308441013,0.0648127260312199,-0.7870261748562777,1,0
1754065916726,10406.41653657402,11596.346497496776,9783.160029027902,10767.668437194297,933.5931437012516,1754069516726,46.91566469891473,20.262888347095213,24.26617267420861,61.99296832487373,72.07932754673708,35.67866179799238,13.439557519829284,7.958458561421599,5.375299448846374,1950.0635747558774,11526.975966391226,10561.320014687379,11044.147990539303,10995.822155961576,48.49132951532126,1902.7212071932695,247.68552550258343,-0.055032297094691596,0.006213635742061463,1.417189214918861,1,0
1754069516726,10879.837747941468,11274.212889124146,9168.118097597726,10910.598697238267,719.9595393694796,1754073116726,48.610876355786324,7.127148832334569,20.838367905833802,67.05725239425384,71.08725506418274,-84.02993100067842,12.55076320623011,7.348001621152243,7.203009939255114,1961.2086616680592,11512.572226781236,10599.615804516872,11056.094015649054,10998.58782196272,52.92481768507344,1922.7190508802992,234.16838141008756,0.013274021286748816,0.01957013696191856,0.6512690147333848,1,0
1754073116726,10648.682953357364,11026.608366077684,9512.26056387626,11398.59691056897,753.8137129783689,1754076716726,54.01085022764216,35.68302635760847,23.807299596188738,84.34793371601427,71.13271814504728,12.243563633406419,11.725454200745162,6.9360280842186315,6.799165515391533,1929.2900288490139,11528.689200515142,10592.575376657202,11060.632288586172,11014.209723369851,52.52313773105244,1913.2490147539716,240.10812959147538,0.04472698766331007,0.06517243789969362,0.6863380062505272,1,0
1754076716726,10899.248918289202,11735.228518101596,9487.374807921246,11396.256716471578,219.0591730598833,1754080316726,53.981555856767784,57.46253854932729,30.538347386816447,84.26501630102442,78.55673413709751,109.6319529766421,12.165577607302671,8.958480389935746,6.239915646201689,1952.044577515538,11558.340523057457,10583.261882992381,11070.80120302492,11027.094893266403,54.15161569199679,1923.0422388230274,250.10239407184994,-0.00020530545257035904,0.06495375219026522,-1.1656246366506997,1,0
1754080316726,10623.505311247338,11625.649912941453,9625.091552686528,11185.71276882468,443.0399766351608,1754083916726,51.28641734948326,57.075886596085184,35.845855228670196,76.09088444957979,81.56794482220616,73.79717719187157,12.574263627677501,8.303847939243001,5.783939733570561,1955.5098477112083,11567.316105873264,10587.270495639144,11077.293300756204,11022.394019621799,50.50686685568535,1911.2092900831108,251.37639503907243,-0.01847483370066494,0.04527890871965101,-0.41498986768099977,1,0
1754083916726,10131.287972004824,11580.755999055658,9946.186893991262,11358.98054712222,617.8131945892864,1754087516726,53.35056977256552,69.94444773228133,42.66557372939242,82.3800575688941,80.91198610649944,123.59227804427579,12.953757789454128,7.802180493397058,5.43450965075865,1932.585508950722,11588.007797702261,10582.524071482114,11085.265934592187,11027.941853807251,55.86306708612126,1882.4611818013739,257.9011341189469,0.015490097222990551,0.061470380640859856,0.2700874248645195,1,0
1754087516726,10309.69171110519,11741.684128991823,9579.77144176248,10588.773266956232,769.9736182066009,1754091116726,44.35362061893463,17.788529432787982,37.690164870071534,54.187451590387596,70.88613120295383,-11.921420803896144,12.470433469856914,7.183990686148571,6.346810605745647,1948.9660216849095,11612.245052984854,10525.962368999979,11069.103710992416,11019.047714971479,41.19240853317788,1881.3621069124479,278.62562950335956,-0.06780602158537186,-0.010503702901107137,0.7507974100307013,1,0
1754091116726,10201.794948252456,11675.230837562038,9540.217266778618,11364.994976207776,103.95937591238958,1754094716726,52.96277918079469,38.64373230729325,37.880878357515876,83.23553188800429,73.26768034909533,72.96151003858323,11.935118931296689,6.6256710639365375,5.997536478497277,1962.2551323348032,11625.17568448076,10585.691476528034,11105.433580504397,11024.419742501785,52.72129399694664,1897.6377005013003,266.62207367347025,0.07330610351945621,0.06203241508614288,-1.5622996948886754,1,0
1754094716726,10908.826497716862,11205.881988178322,9050.322932934663,10820.619906550226,962.3653164545284,1754098316726,47.42165792149943,11.116962822530695,32.528095250518845,63.928730052988584,67.11723784379349,-110.62082128532289,11.717309186015928,6.074482816987553,7.259293147914854,1987.4277688303969,11621.502091905802,10554.85053573148,11088.176313818642,11023.51157531786,52.28660193764037,1959.4023187803543,273.59035146319883,-0.04789927939230776,0.011161827712244277,1.3224499274589565,1,0
1754098316726,10760.400067287483,11352.48104694335,9062.907476018025,10678.331512428216,890.220670554556,1754101916726,46.065049940968386,-21.92692462765808,21.63709127488346,58.79043039306126,68.65156411135138,-105.4711811410971,11.197598176745059,6.101217047401886,6.66835927087189,2009.0096118371778,11633.020164399257,10508.698383812281,11070.85927410577,11010.936065160035,47.24184563766466,2033.859092053895,288.38245191501807,-0.013149745148693048,-0.0021346926262584276,0.9850215449799448,1,0
1754101916726,10676.398368910006,11126.110141678624,9187.346791326789,10739.369836342046,270.34859049558435,1754105516726,46.76854935617986,-42.69697670943606,8.770277678019555,60.994638269214754,61.2379329050882,-105.89155140764676,10.715009382422108,5.679600883177903,6.207551527825005,2003.9920217310816,11630.05070475422,10471.667347037252,11050.859025895736,11005.25773690087,44.47163062267144,2021.8853540659977,297.1190621083301,0.005716091867234985,0.0035691971418165824,-1.0677547364126128,1,0
1754105516726,10300.966319631621,11129.85701341788,9032.47077169175,10917.968508013888,822.760243032332,1754109116726,48.870048181584885,-44.23604682008954,-1.830987221602264,69.59576407083615,63.12694424437072,-103.9260873160668,10.591989768565744,5.256417210668726,6.29522583332121,2010.6630374450137,11629.199858294953,10480.515166195055,11054.857512245004,11011.282149005772,46.09508938096431,1996.139399747078,294.6314068665241,0.016630274810675028,0.0202588286818135,0.7483453541219199,1,0
1754109116726,10184.044772050214,11676.19574635654,9743.352895570013,10751.192004604467,518.3239230398234,1754112716726,47.0039415726535,-58.241865021267586,-13.11316278153533,63.439862655392616,64.67675499848117,26.076522001547428,10.385906914905675,6.840732425683488,5.861772025121819,2005.1044526836934,11587.078660345747,10457.068906870723,11022.073783608235,11013.72468660128,47.401637379661,1975.746852099543,289.8413861776138,-0.015275415319892627,0.004673951339911664,-0.20170459224345577,1,0
1754112716726,10756.451087988911,11858.600106982498,9723.330303993964,10820.5675860165,461.80648156201863,1754116316726,47.89524887470192,-63.017125037513324,-23.093955232730927,63.270169273438185,65.43526533322232,58.97994174109235,10.538749846175165,6.969576998966992,5.417951372590503,2014.4019777054677,11579.511130447816,10437.956208512747,11008.733669480282,11009.398855391559,43.40484069856159,2023.0031682686156,292.80265940541,0.00645282694070759,0.011156938479744971,-0.36323408067261226,0,1
1754116316726,10474.15794587908,11962.73258386114,9136.056234431642,10634.978486071643,314.4341058114054,1754119916726,45.681857748377865,-80.84511023060077,-34.6441862323049,54.688209351282936,60.46608042670457,-29.03018310349304,10.12333476412804,6.290566694319208,6.914220708491181,2072.4215756857557,11575.002378226092,10447.422560912548,11011.21246956932,10993.367020751573,48.303870380216026,2095.395302622946,289.2181207029574,-0.017151512475620523,-0.006185932365400659,-0.7870258308200777,1,0
1754119916726,10225.789552150629,11628.347117549445,9836.07890079528,10796.176765559,580.9685866315924,1754123516726,47.932592439221416,-81.03247108966207,-43.921843203776334,60.189365555752424,59.382581393491186,36.680046214445014,9.737592187941425,5.898192456159598,6.4829460372582055,2052.4106214763565,11574.59758290559,10432.464633718508,11003.531108312049,10993.123513629229,48.544183201210934,2072.979118710642,292.9509202672798,0.015157367708686476,0.008877672891802302,0.020886585314368194,1,0
1754123516726,10616.621978165274,11184.101323360957,9154.786034846113,11072.283814542001,729.8891177035978,1754127116726,51.62968313430367,-58.23018328441867,-46.7835112199048,69.61197236297791,61.49651575667108,-66.20627163309817,10.542975249952741,5.481298699795745,8.397682856455129,2050.7609548362484,11554.630440006289,10434.024552597648,10994.327496301968,10987.178366542885,45.611626874187024,2109.762510590172,287.4293454251102,0.025574520960402802,0.034679236083656084,0.6042043589723567,1,0
1754127116726,10040.333852138452,11105.65034544893,9301.175586997359,10941.853708091065,410.93290496275824,1754130716726,49.82970390235816,-50.10623200534792,-47.44805537699342,65.16083062850014,64.98738951574349,-66.29919363128707,11.290830950391822,5.133816351389329,7.865318772694821,2033.1690836659143,11520.103014725712,10433.323892514101,10976.713453619906,10980.733528973129,44.09255192422148,2078.092585466688,278.7529632218045,-0.011779873839544597,0.022490845218194222,-0.6488349495629971,0,1
1754130716726,10326.170254128254,11812.850971536758,9248.976899161366,10846.718761235912,629.2191930082921,1754134316726,48.50148402220818,-50.75941429075647,-48.110327159746035,61.9141942201063,65.56233240386145,0.9317503566016249,10.509804372206247,7.118898632710626,7.169832078712017,2071.0765828594485,11515.551444568668,10423.08763351836,10969.319539043514,10982.71165533971,45.456585957656166,2118.329422046721,280.21105514351586,-0.008694591373014204,0.013600705136374014,0.2298450005248455,0,1
1754134316726,10468.556994591134,11578.756476359998,9372.307098573048,11246.452128857114,699.3129211553038,1754137916726,54.04436379168894,-18.80514984041656,-42.249291695880146,75.55575232119841,67.54359238993494,43.220617040648136,9.784565406748213,6.579686496152254,6.626762051536337,2080.746068211413,11488.509050685196,10435.300483204413,10961.904766944805,10996.913882950528,48.57813617618542,2159.178012955475,270.1422976164747,0.03685293003537371,0.05095486100657021,0.4360604921165932,0,1
1754137916726,10147.958334109406,11618.28502101372,9254.663765889962,11393.509971393318,711.1218170152858,1754141516726,55.92388206250147,18.175656182997045,-30.16430212010471,80.5743428759902,72.68142980576496,51.30206695309688,9.338046835499172,6.050950305088546,6.494209100983797,2100.9514387051518,11543.747800003815,10442.645887305696,10993.196843654756,11012.747137075547,62.06890853328109,2173.585767805076,282.42668146695723,0.013075931934024787,0.0646970752348246,0.5559518572733637,0,1
1754141516726,10984.654477590839,11781.46208875471,9488.950926438452,11256.789222902396,51.966098131180246,1754145116726,53.72396286436539,36.035593715650975,-16.924322952953574,75.90852264371199,77.34620594696686,79.26487960015557,8.754843301810567,6.133566268022876,5.991317451850391,2114.634276105945,11571.255488936351,10449.757250939574,11010.506369937963,11013.313042856644,47.99204293894382,2184.835595771707,287.6582285215839,-0.01199987965378524,0.051920838464269536,-1.9171566252406425,0,1
1754145116726,10209.097364589614,11703.277227732451,9407.407881354686,10832.000702117679,859.747805685067,1754148716726,47.47513380815485,15.731496463929943,-10.393159069576871,61.41191626469942,72.63159392813387,-0.3523381078450777,8.218269957654611,5.660800121374244,5.803277568601086,2127.579638268218,11518.347486521416,10446.00563250938,10982.176559515397,11015.959662138184,50.221000273837326,2183.4925459934684,275.0498820628019,-0.037736206334970546,0.012225336655926622,1.1595444520239435,0,1
1754148716726,10130.353130043266,11834.458252856097,9986.569490779326,11244.442167837553,458.25331476504795,1754152316726,53.17053162375796,32.545765153607135,-1.8053742249400697,75.48715909818968,70.93586600220037,143.02740881180924,7.829776437241478,5.750867747966146,5.439837682331547,2107.6017185402575,11491.0284339084,10458.143230258993,10974.585832083696,11023.423087084826,59.94925385445851,2151.9436310757146,264.92946478333965,0.03807620374685183,0.05076703481216338,-0.4223719589987391,0,1
1754152316726,10203.534873886896,11056.21390545988,9055.926350128226,10651.980182474052,262.41608169621446,1754155916726,45.53277101296484,-1.913479180098875,-1.8269952159718308,55.26842018199441,64.0558318482945,-135.48307717129043,8.78141549957517,5.325487642231526,8.182874005219205,2113.3812970523336,11473.031777065864,10422.766628466465,10947.899202766164,11016.428707414181,48.70588071396409,2169.783093029821,269.3873266031201,-0.05268931766647511,-0.004597163278514782,-1.1251726991012532,0,1
1754155916726,10769.061133159725,11747.520636746505,9142.181376387352,10630.31798809129,241.76450747968158,1754159516726,45.27667887543548,-30.617694900231072,-7.585135152823679,54.16224926493413,61.63927618170607,-37.475619072203756,8.306241768006148,7.16249775307963,7.474108652946021,2148.5211515742494,11418.2487901756,10404.683359453637,10911.466074814618,11004.525703807003,45.53265238198056,2206.065451503608,259.9740475856499,-0.0020336307439252632,-0.006621445089862066,-1.0956395237936667,0,1
1754159516726,10425.505659271843,11850.852757322096,9052.825893908603,10845.627037036158,483.01411284395044,1754163116726,48.3841004843944,-35.58218257253611,-13.184544636766166,61.61026225747457,57.0136439014677,-7.41418988863146,7.740710937173952,6.846584066672118,6.7935498434172406,2194.9144167056243,11410.322969002997,10438.294557634234,10924.308763318615,11009.173620082543,51.44483991150276,2267.8643095483917,249.32002691901855,0.02025424349356908,0.013498686042577646,-0.1517243048155459,0,1
1754163116726,10565.415939752538,11286.135042458314,9625.841194982375,11307.702369044056,886.8315394689592,1754166716726,54.372241927678225,-2.205533237416603,-10.988742356896253,77.48964882348969,64.42072011529946,56.60332098501693,7.2155751656869125,6.470109496814369,6.419991477639248,2156.727233189218,11397.610330243244,10445.277935677614,10921.444132960429,11017.200339357876,56.65355606810152,2233.937455583206,244.26810520343864,0.04260475954317644,0.05667855385874687,1.2628446561747018,0,1
1754166716726,10021.009156986362,11640.447273993253,9054.50927741372,10746.348247242302,378.34758168264693,1754170316726,47.20710158452513,-20.81098825263325,-12.953191536043652,60.52559306981285,66.5418347169257,-50.04010468107361,7.651240998642715,5.923752581917272,7.743538256047637,2187.385144859955,11398.123819675046,10437.33728031502,10917.730549995033,11012.425846119868,51.37954230994214,2216.7418589510658,246.43654758954912,-0.04964351762021224,0.004221313451359787,-0.6397241349472266,0,1
1754170316726,10034.431308573314,11314.162063836971,9836.439737376124,10563.25340889868,749.7257467835433,1754173916726,45.11863614578147,-49.75660548851738,-20.3138743265384,53.98188040079818,63.99904076470025,-18.220191365249345,8.055787843530245,5.631122352282014,7.3610115811534556,2136.6949435457327,11406.257630422007,10417.695659215105,10911.976644818556,11002.87437301841,47.1303347569199,2194.2742953586862,253.56079553822707,-0.017037865713183775,-0.012888474433541464,0.960631171749413,0,1
1754173916726,10445.825549827015,11957.971066482454,9511.938630681927,10631.709535206355,96.8187309872186,1754177516726,46.079136864507106,-66.40688121871608,-29.532475704973937,54.347839695009796,56.285104388540276,32.92536191809738,7.754653019737255,7.30557163455029,6.765265515158742,2158.7904787067896,11410.527250196345,10402.660009327195,10906.59362976177,10989.141350894633,44.279326911992484,2224.039805879092,258.5124927268854,0.006480591126404978,-0.0064914082401833495,-1.711425468394541,0,1
1754177516726,10816.655243201623,11033.423572435504,9527.007624581534,11358.74496852958,476.05670215106176,1754181116726,55.07234233844802,-20.698066882190687,-27.76559394041729,79.37362636435886,62.56778215338894,-2.4496437469586434,7.475027826215191,6.9334048433211795,6.420623468712698,2112.192297931588,11469.805755881589,10387.459149693525,10928.632452787557,11002.882686364359,54.686987900346374,2202.749890836406,277.61604685044773,0.06838368099840242,0.06144836636789197,-0.10206285961644054,0,1
1754181116726,10885.238878707565,11579.792843832955,9561.594507712194,11133.783284747287,991.6861403927356,1754184716726,52.17273655491326,-2.5961037364086224,-22.73169589961556,71.63006552939429,68.45051052958765,57.93954857371403,8.10609871116333,8.312254697435943,5.98101888644912,2105.478443516529,11489.54161529003,10405.982418299363,10947.762016794697,10999.401723022775,53.13584166550941,2163.7730525325037,277.9270698287992,-0.01980515315781528,0.04042621890286302,1.80299228032445,0,1
1754184716726,10086.70656759564,11166.503547049515,9170.813706306211,10753.201163369977,770.4378027923369,1754188316726,47.6061376419039,-18.74389609689206,-21.93413593907086,58.52978658394906,69.84449282590073,-127.74170630520064,7.937611711256094,7.747378022386546,6.905250338719932,2097.6364004612983,11490.117848957454,10398.669542367288,10944.393695662371,10990.608177736241,44.58917499837247,2148.7187998865293,279.9505837453778,-0.03418264139366611,0.004861702565538417,0.8734559558324583,0,1
1754188316726,10538.363102101022,11712.220205177158,9197.690303114488,11055.295825328181,210.52848844061302,1754191916726,51.25344633015506,-7.0829752419504075,-18.963903799646772,68.92839470894543,66.36274894076293,13.34389841942127,8.590153007413518,8.92555704770211,6.322267084482605,2127.414507718539,11493.955196341443,10436.863928908953,10965.409562625198,10990.596677958825,46.41193084178204,2159.4979889535944,271.1381891409983,0.028093463273733743,0.03309174790174496,-1.1960916128131684,0,1
1754191916726,10913.22968627927,11175.890283418663,9318.817322873005,11027.57962242535,501.4414736979107,1754195516726,50.90332896171782,-0.07718762144395441,-15.186560564006209,67.97435622699668,65.14417917329706,-53.31918029090237,9.19608421098827,8.363935002172273,5.92445162563825,2108.1043972061902,11500.305693209799,10453.653717727231,10976.979705468515,10987.15771299928,47.510774099731364,2128.395260255694,268.4605672530686,-0.002507052126034637,0.030501733038779122,-0.10558140259350927,0,1
1754195516726,10387.972754397886,11235.383261898358,9593.496415821852,11155.43597844066,233.62476364856656,1754199116726,52.514798648010846,15.611924385832026,-9.026863574038563,72.37538779066325,69.75937957553512,18.684325934752938,9.847381872949759,8.095980596186626,5.589573755921673,2074.8031435540697,11508.729675485663,10453.544951841233,10981.137313663448,10992.026077789058,53.75467435465468,2081.68222451989,270.6491709775352,0.011594235579610368,0.04244961289682747,-0.992112659476772,0,1
1754199116726,10829.565831428368,11494.370811045757,9210.117775940214,10733.187554421616,409.56092726250927,1754202716726,47.02530696516597,-5.95758492492314,-8.413007844215478,57.84088438596944,66.06354280120979,-77.58939021373766,9.657023797379521,7.463876766795205,6.463557100019999,2089.7638500934604,11509.132702191957,10432.275309767996,10970.704005979977,10993.92187715813,44.07846367602868,2112.851101164802,276.2080932274632,-0.03785136007549095,0.0029914772385135624,-0.34901496020055234,0,1
1754202716726,10133.695654399437,11914.834949996879,9116.331727133262,11364.402987194399,780.0840237349647,1754206316726,54.65600792096342,27.564487430858208,-1.2175087892007408,79.56838491612534,69.92821903091934,81.75689161461015,10.143327973380625,8.169981381270695,5.859918727388241,2140.3880910056146,11557.97115316523,10435.20528139057,10996.5882172779,10997.894632096712,58.178123191475876,2156.421630104395,287.9833697252043,0.05880968999863878,0.06197709508618732,0.9574138988770624,0,1
1754206316726,10935.394489667799,11211.714372147972,9970.116886418433,10809.368562080013,771.2248152904036,1754209916726,48.095633456064284,9.237843684171821,0.8735617054737717,60.463163244099725,65.95747751539817,16.429571289877316,10.594896136810222,7.780126754771382,5.580295516493364,2087.095091703497,11529.499056994944,10419.969020883145,10974.734038939045,10993.588557204599,51.83114462229737,2069.9178329913093,284.5884495097408,-0.0488397345412519,0.010110415673288076,0.9032047410510605,0,1
1754209916726,10751.423317531302,11144.240021118103,9021.981814809624,11194.131653976237,228.10037790238513,1754213516726,52.36420268768774,25.46743960445565,5.792337285270148,73.98357599330426,71.33837471784311,-80.59874846894103,10.386777245007355,7.2157198767200255,8.41646414351392,2089.60674274671,11495.725681396409,10433.804564739974,10964.765123068191,10994.683694273268,53.444750680485356,2021.6486431980943,272.3770193278993,0.03559533470308329,0.0460656340062493,-0.9249087795697766,0,1
1754213516726,10941.334392786901,11758.97683185403,9802.69740533602,10516.124646372215,922.2233181548602,1754217116726,45.29522915552944,-16.193321344981086,1.3952055592199013,50.890609722473506,61.779116319959165,43.53789586460422,10.06885727706451,8.841949917573903,7.851069370619207,2080.0833630160887,11475.11961317603,10380.344175307335,10927.731894241682,10988.246211580143,42.49606844359416,2042.790470272528,280.8039749119569,-0.06056807518099805,-0.01729254795849955,1.3754694684836948,0,1
1754217116726,10676.617233552506,11500.61953233393,9788.035149575022,10872.657129894147,592.5681827648268,1754220716726,49.180338393334,-20.207641678602158,-2.9253638883445103,63.034131137573794,62.63610561778386,54.729809754245366,9.749146868411732,8.315318487835855,7.434447979076611,2053.8334358548614,11476.016067201781,10383.513364059232,10929.764715630507,10977.56202263123,51.245748434618896,1980.4080692853404,280.22103075469215,0.033903409812180874,0.016024585513547462,0.2594906093390515,0,1
1754220716726,10363.403931999426,11911.78511238177,9297.214113845095,10851.709817958808,379.92429096201454,1754224316726,48.96033151440924,-24.79348857097102,-7.298988824869813,62.32066422268629,58.7484683609112,52.19847267849444,9.441607129747467,7.573669797713241,8.445698619368688,2093.8861189035624,11437.633819178183,10382.622377094951,10910.128098136567,10972.848821618894,52.9389638635048,2061.6115458621853,270.6047251948839,-0.0019266046638907186,0.014067107808469537,-0.507728164539596,0,1
1754224316726,10938.181172524723,11146.614557159843,9135.626616007314,11043.484428583015,501.9355807808606,1754227916726,51.11636610045942,-12.805582142591447,-8.400307488414139,69.8791995067022,65.07799828898743,-102.71666783004302,9.397372910075111,7.0526375300149935,8.4174603119606,2087.9648204927744,11446.383330266928,10413.023290617106,10929.703310442017,10982.010460504736,54.09256391191792,2030.5369391016138,265.05125764764324,0.017672294397960586,0.03198800027694926,-0.10664556503085908,0,1
1754227916726,10275.566776309179,11645.92789302304,9145.628646705423,10572.736261777196,605.0712534377437,1754231516726,45.98166909442904,-40.81997551634959,-14.88424109400123,53.60640082640045,61.935421518596314,-90.55874429313181,8.922020590970522,8.14215991317478,7.707492631768943,2117.417279480263,11450.736303442012,10402.912144810609,10926.82422412631,10974.469105926191,41.768649353053945,2101.5286032775884,268.7612258869149,-0.0426267786992498,-0.01200232383113764,0.219892342634555,0,1
1754231516726,10332.172522061732,11232.879146151816,9697.431617237193,11290.131373726108,559.8905318457854,1754235116726,53.62667076213002,-5.075289308795618,-12.922450736960107,78.40527855796822,67.29695963035697,76.38694229947068,8.480622008944831,7.711979116513508,7.300276935202941,2075.8480115827174,11494.565569183738,10403.53331273788,10949.049440960809,10975.14461230584,51.484247200236105,2067.0464027628645,279.8438691350174,0.06785330629521669,0.05503658510891052,0.029519888289025832,0,1
1754235116726,10700.80841800174,11156.76042865164,9642.806591086173,10717.780801767569,486.4050355361782,1754238716726,47.81275680729316,-22.669950706307645,-14.871950730829614,58.62029310548375,63.543990829950815,-54.80357669055799,7.973115466508848,7.268295970964629,7.0710538528476325,2045.2392095153757,11447.832099369796,10391.274625824175,10919.553362596986,10963.617537106546,49.67555950741216,2042.1631843269097,271.0012738978976,-0.0506947663417352,0.001551751944832036,-0.18735397413300242,0,1
1754238716726,10765.316299525386,11683.42941515727,9782.745674251386,11177.037814882011,504.9328040894001,1754242316726,52.283076271518,0.4392922729366546,-11.809702130076362,74.49586616960731,70.5071459443531,149.05944629588188,8.356889906314487,8.632066139891652,6.599295120547423,2034.913818900412,11474.457445405616,10407.718236552322,10941.08784097897,10967.266352348912,51.08391491679364,1998.317029958568,273.61283390098123,0.04285000986759324,0.04446825439857349,-0.13899448389387953,0,1
1754242316726,10929.403483849153,11593.684619908734,9937.481172399104,11303.212123244093,176.41191042788617,1754245916726,53.46251910219976,28.605005333727604,-3.726760637315569,78.8574532418081,70.65787083896639,163.09080442650657,8.713251886134008,8.123477899399456,6.21047466441847,2007.8630780867848,11504.09221533079,10452.07933806169,10978.08577669624,10965.435643397166,52.411776531237415,1983.9692075988517,269.83560954822747,0.01128870729900222,0.056258950805578856,-1.335138564379212,1,0
1754245916726,10204.80240905621,11754.827458362332,9691.927363266592,11061.876956241513,812.7329043046793,1754249516726,50.87239255804152,31.09436828048274,3.2374651462440927,70.51499146706063,74.62277029282534,97.81774071625912,8.545533605168838,7.528489372239481,6.627436924540725,2011.7942935874246,11501.830372650173,10497.357922845826,10999.594147748,10971.319813778111,49.197301785555275,2014.0415825287967,257.64174719130057,-0.021351025210461616,0.033706739318153156,1.1192843110220068,1,0
1754249516726,10797.998035219223,11309.462576446182,9155.851536551443,11240.883206721985,541.7603199410154,1754253116726,52.70276547174305,46.97007298329845,11.983986713654964,76.7028704265255,75.35843837846474,-35.520107669447945,8.44143826360592,6.9557167720674755,8.017013675463444,2021.924061180804,11481.500743172805,10505.901376142432,10993.701059657618,10977.925503967786,54.54554507308922,2004.7100114423106,250.23595772028563,0.016182267366431802,0.05043445815228198,-0.030536046163052274,1,0
1754253116726,10738.546053396964,11447.97165638219,9243.442616765411,11161.860312215005,131.0798617047031,1754256716726,51.78550723232127,52.569211032146995,20.10103157735337,74.04927868977066,73.7557135277856,-8.096575964979408,8.084725905145316,6.903656558870655,7.3966548237352905,2034.967273926231,11484.66752084687,10505.54230121514,10995.104911031005,10973.190772000708,47.98759288624905,1962.2832840675364,251.14031983069358,-0.007029954235244107,0.04304995198434791,-1.6199169448276551,1,0
1754256716726,10063.794556253597,11405.471676330419,9842.193730873114,10855.529797152009,766.157101582778,1754260316726,48.27776716057618,31.92029848952916,22.46488495978853,63.44888539240128,71.40034483623248,28.650934834405497,7.753493000860469,6.518461653613611,6.9839526955584725,2001.275179035593,11481.635504635997,10518.807180804215,11000.221342720106,10962.376233614317,50.48249023339255,1974.3541301162038,246.9602542564607,-0.02744439604998128,0.014424076002175434,1.1262514124078151,1,0
1754260316726,10387.223141210206,11984.089463966515,9209.306075834209,11308.858539033565,932.4439783773508,1754263916726,53.31722180461947,51.54158803227983,28.280225574286796,76.29490146179286,71.2643551813216,93.33642441838667,8.49875084379761,5.890241289467731,8.509056354792484,2056.525765399644,11512.460684723581,10513.33827208717,11012.899478405376,10964.839149018495,51.18221265564519,2020.9630716750485,256.269491612012,0.04176016743102573,0.056786595262089845,1.6349142220600408,1,0
1754263916726,10282.765457060099,11292.248956739388,9072.52231695448,10794.701369885528,947.3068992369621,1754267516726,47.64689366530051,25.311637992341275,27.686508057897694,59.1495564407098,66.29778109830131,-134.87843355017966,9.391290613860773,5.435563089737737,8.324364647914347,2069.369369448176,11509.682608371202,10492.828523185568,11001.255565778385,10953.55356547376,52.97093978188477,2040.9671285008394,260.81756965745376,-0.04546499254309144,0.008739800588859925,1.501502357444537,1,0
1754267516726,10304.49042435403,11294.817238346766,9703.28005404225,11071.212917751516,369.01773241117274,1754271116726,50.68446503008747,26.53055687352571,27.4553178210233,68.64655698729707,68.03033829659991,17.481087916562494,10.21408541900892,5.140965372771024,7.859395067511951,2035.2384990807716,11501.674582957161,10492.414242530695,10997.044412743928,10963.202358489665,52.154309518619876,2032.3209000398112,258.869815223912,0.025615488413360366,0.034579163262939305,-0.8154549576173526,1,0
1754271116726,10982.9468795547,11354.548208828608,9402.526355490141,11245.39773914154,135.51687356075405,1754274716726,52.55206173189002,41.07829323749138,30.179912904316918,74.6290678687232,67.47506043224335,1.7489428249990027,11.432347651600264,4.787736455468625,8.378001033111584,2029.294452956321,11523.094531289515,10522.215312670332,11022.654921979924,10960.810413748342,54.134007811539405,1984.995961097082,256.7201028387966,0.015733129033290938,0.05085633073370932,-1.5970840515702958,1,0
