timestamp,open,high,low,close,volume,ma_20,ma_50,rsi_14,macd,macd_signal,atr_14,volatility_20,returns,cum_return,volume_zscore,bullish_cross,bearish_cross,rsi,stoch_k,stoch_d,cci,adx,plus_di,minus_di,atr,bb_upper,bb_lower
2024-01-04 16:00:00,108.3,109.8,107.8,108.8,100,107.85,106.35,100.0,0.6985692931761491,0.697896567471507,2.0,0.5916079783109772,0.0009199632014718073,0.0879999999999983,0.0,1,0,100.0,69.69696969696967,69.69696969696967,126.66666666666706,100.0,4.999999999999989,0.0,2.0,109.00325625946905,106.69674374053093
2024-01-04 17:00:00,108.4,109.9,107.9,108.9,100,107.95,106.45,100.0,0.6986752533562282,0.6980523046484512,2.0,0.5916079783109938,0.0009191176470588758,0.08899999999999841,0.0,1,0,100.0,69.6969696969698,69.6969696969697,126.66666666666895,100.0,5.00000000000002,0.0,2.0,109.10325625946909,106.79674374053091
2024-01-04 18:00:00,108.5,110.0,108.0,109.0,100,108.05,106.55,100.0,0.6987733674191787,0.6981965172025968,2.0,0.591607978311008,0.0009182736455464191,0.08999999999999853,0.0,1,0,100.0,69.69696969696967,69.69696969696972,126.66666666666706,100.0,4.999999999999999,0.0,2.0,109.20325625946911,106.89674374053088
2024-01-04 19:00:00,108.6,110.1,108.1,109.1,100,108.15,106.65,100.0,0.6988642161303886,0.6983300569881552,2.0,0.5916079783110203,0.0009174311926605228,0.09099999999999842,0.0,1,0,100.0,69.69696969696967,69.69696969696973,126.66666666666326,100.0,4.999999999999979,0.0,2.0,109.30325625946915,106.99674374053086
2024-01-04 20:00:00,108.7,110.2,108.2,109.2,100,108.25,106.75,100.0,0.6989483373014878,0.6984537130508217,2.0,0.5916079783110351,0.0009165902841430373,0.09199999999999853,0.0,1,0,100.0,69.69696969696967,69.69696969696967,126.66666666666706,100.0,5.000000000000011,0.0,2.0,109.40325625946917,107.09674374053083
2024-01-04 21:00:00,108.8,110.3,108.3,109.3,100,108.35,106.85,100.0,0.6990262289620404,0.6985682162330654,2.0,0.5916079783110498,0.0009157509157509125,0.09299999999999842,0.0,1,0,100.0,69.69696969696967,69.69696969696967,126.66666666666706,100.0,4.999999999999989,0.0,2.0,109.5032562594692,107.19674374053079
2024-01-04 22:00:00,108.9,110.4,108.4,109.4,100,108.45,106.95,100.0,0.6990983522976535,0.6986742434459831,2.0,0.5916079783110664,0.0009149130832570851,0.09399999999999831,0.0,1,0,100.0,69.6969696969698,69.6969696969697,126.66666666666895,100.0,5.00000000000002,0.0,2.0,109.60325625946923,107.29674374053077
2024-01-04 23:00:00,109.0,110.5,108.5,109.5,100,108.55,107.05,100.0,0.6991651343720093,0.6987724216311884,2.0,0.5916079783110806,0.000914076782449591,0.0949999999999982,0.0,1,0,100.0,69.69696969696967,69.69696969696972,126.66666666666706,100.0,4.999999999999999,0.0,2.0,109.70325625946926,107.39674374053074
2024-01-05 00:00:00,109.1,110.6,108.6,109.6,100,108.65,107.15,100.0,0.6992269706482688,0.6988633314346046,2.0,0.5916079783110929,0.0009132420091324533,0.09599999999999831,0.0,1,0,100.0,69.69696969696967,69.69696969696973,126.66666666666326,100.0,4.999999999999979,0.0,2.0,109.8032562594693,107.49674374053072
2024-01-05 01:00:00,109.2,110.7,108.7,109.7,100,108.75,107.25,100.0,0.6992842273245543,0.6989475106125945,2.0,0.5916079783111077,0.0009124087591241281,0.09699999999999842,0.0,1,0,100.0,69.69696969696967,69.69696969696967,126.66666666666706,100.0,5.000000000000011,0.0,2.0,109.90325625946932,107.59674374053068
2024-01-05 02:00:00,109.3,110.8,108.8,109.8,100,108.85,107.35,100.0,0.699337243497439,0.6990254571895635,2.0,0.5916079783111224,0.0009115770282588365,0.09799999999999831,0.0,1,0,100.0,69.69696969696967,69.69696969696967,126.66666666666706,100.0,4.999999999999989,0.0,2.0,110.00325625946934,107.69674374053065
2024-01-05 03:00:00,109.4,110.9,108.9,109.9,100,108.95,107.45,100.0,0.6993863331656769,0.6990976323847863,2.0,0.591607978311139,0.0009107468123863427,0.09899999999999842,0.0,1,0,100.0,69.6969696969698,69.6969696969697,126.66666666666895,100.0,5.00000000000002,0.0,2.0,110.10325625946938,107.79674374053063
